session_pitch_id,releaseHeight,horizontalBreak,spinClockTiltHour,date,szx,szy,selected,verticalBreak,_hour,videoPointerID,speed,no,pitchType,_minute,spinConfidence,spinEfficiency,releaseSide,trueSpin,_month,_milisecond,strike,_day,truespin,_year,pitch_id,spin,launchAngle,_second,spinAxis,releaseExtension,rifleSpin,gyroDegree,mode,_id,spinClockTiltMinute,horizontalAngle,memo,session_pitch_id
752,5.955870153409879,-6.1,4,2019-09-25 00:00:00,-18.6,12.6,False,-5,16,,74.4,89,0,58,0.8897266,33.6,2.77572408558393,749,9,0,N,25,749,2019,1569430725,2225,-0.476303756,45,08h:00m,-,2095.566,70.3,1,103232,0,-4.4,,752
753,5.839006734597075,8.5,11,2019-09-25 00:00:00,6.1,32,False,15.9,16,,83.5,90,0,58,0.91767174,93.3,2.698014613681035,1901,9,0,Y,25,1901,2019,1569430709,2038,-1.55088758,29,00h:52m,-,734.287659,21.1,1,103232,8,-3.3,,753
754,5.825078256885615,0,11,2019-09-25 00:00:00,22.8,31.4,False,0,16,,84.1,91,0,58,0,0,2.859494312089214,0,9,0,N,25,0,2019,1569430690,0,-1.91519964,10,0,-,757.1597,90.0,1,103232,6,-1.9,,754
755,5.832177600728428,8.5,10,2019-09-25 00:00:00,5.4,17.8,False,12,16,,79.8,92,6,57,0.940033138,99.7,2.91208793093556,1063,9,0,Y,25,1063,2019,1569430670,1066,-2.08780646,50,01h:10m,-,79.26006,4.3,1,103232,50,-3.3,,755
756,5.796753125608965,8.9,10,2019-09-25 00:00:00,13.1,51.1,False,11.3,16,,79.4,93,6,57,0.8499866,96,2.86014239279886,1142,9,0,N,25,1142,2019,1569430647,1190,1.24577308,27,01h:16m,-,334.090881,16.3,1,103232,44,-3.3,,756
757,5.8736067674580665,8.6,10,2019-09-25 00:00:00,-3.1,19.9,False,10.7,16,,79.6,94,6,57,0.8322449,96.3,2.86049180224821,999,9,0,Y,25,999,2019,1569430625,1038,-2.26985979,5,01h:14m,-,281.384857,15.7,1,103232,46,-4.5,,757
758,5.76725197727016,8.7,10,2019-09-25 00:00:00,-1.3,25.7,False,11.5,16,,79.1,95,6,56,0.923758566,99.8,2.8385706965718454,1088,9,0,Y,25,1088,2019,1569430607,1091,-0.851890862,47,01h:12m,-,74.75306,3.9,1,103232,48,-4.1,,758
759,5.792788493057007,8,11,2019-09-25 00:00:00,-3.3,16.3,False,16.6,16,,83.4,96,0,56,0.919127941,94.2,2.74023720888957,1904,9,0,Y,25,1904,2019,1569430588,2021,-2.86931872,28,00h:48m,-,676.2738,19.6,1,103232,12,-3.6,,759
760,5.8586975154669005,8.4,11,2019-09-25 00:00:00,-5,25.4,False,16.4,16,,84.6,97,0,56,0.896997,93.4,2.62420440031425,1983,9,0,Y,25,1983,2019,1569430570,2123,-2.38452888,10,00h:50m,-,757.8786,20.9,1,103232,10,-4.3,,760
761,0,0,12,2019-09-25 00:00:00,0,0,False,0,16,,0,98,0,55,0,0,0,0,9,0,N,25,0,2019,1569430548,0,0,48,0,-,0,-,1,103232,0,-,,761
762,5.910301157277622,10.3,10,2019-09-25 00:00:00,4.5,17.1,False,16.6,16,,83.4,99,0,55,0.919044,98.2,2.862281730072453,2008,9,0,Y,25,2008,2019,1569430534,2045,-3.01555252,34,01h:02m,-,387.202271,10.9,1,103232,58,-3.3,,762
763,5.785917528479634,8.2,11,2019-09-25 00:00:00,-13.7,26.7,False,15.8,16,,83.7,100,0,55,0.8610789,93.3,2.7290463788200667,1921,9,0,N,25,1921,2019,1569430520,2059,-1.40672326,20,00h:50m,-,742.039246,21.1,1,103232,10,-5.2,,763
764,5.8608445627142585,11,10,2019-09-25 00:00:00,-10.5,23.8,False,14.8,16,,83.3,101,0,55,0.9143539,96.5,2.7809814248307667,1917,9,0,Y,25,1917,2019,1569430506,1988,-2.43578625,6,01h:10m,-,523.3892,15.3,1,103232,50,-4.9,,764
765,5.954288066793301,7.9,11,2019-09-25 00:00:00,-20.3,42.1,False,16.4,16,,82.8,102,0,54,0.863052666,94.7,2.76786877061136,1896,9,0,N,25,1896,2019,1569430492,2003,-1.21463382,52,00h:48m,-,644.12854,18.8,1,103232,12,-5.4,,765
766,6.5479621162521155,8.3,11,2019-10-01 00:00:00,5.2,20.4,False,16.5,21,,83.1,1,5,3,0.8526226,91.3,0.9558048702192277,1842,10,0,Y,1,1842,2019,1569963826,2018,-3.62743568,46,00h:50m,-,823.2563,24.1,1,103268,10,-0.9,,766
767,6.390670383729567,7.1,11,2019-10-01 00:00:00,-6.5,11.2,False,15.4,21,,80.7,2,5,3,0.8093822,89.8,1.2132740569622869,1645,10,0,N,1,1645,2019,1569963807,1831,-3.20257688,27,00h:44m,-,804.167542,26.1,1,103268,16,-3.2,,767
768,6.527444662152687,9.7,10,2019-10-01 00:00:00,-6.1,34.1,False,14.5,21,,75.5,3,6,3,0.8993703,90.2,1.278584851024814,1571,10,0,Y,1,1571,2019,1569963789,1742,-1.29240668,9,01h:04m,-,751.6439,25.6,1,103268,56,-3.0,,768
769,6.311688756312927,10.5,10,2019-10-01 00:00:00,-10.1,-6,False,14.9,21,,76.1,4,3,2,0.810309,95.3,1.01614468658391,1694,10,0,N,1,1694,2019,1569963772,1777,-3.9741385,52,01h:08m,-,537.4972,17.6,1,103268,52,-3.5,,769
770,6.384749419153638,-6.2,3,2019-10-01 00:00:00,-5,15.4,False,-0.7,21,,71.6,5,3,2,0.832552254,31.3,1.1414179019974224,545,10,0,Y,1,545,2019,1569963752,1740,-0.135759309,32,08h:54m,-,1652.86523,71.8,1,103268,6,-1.5,,770
771,6.282999911124963,-6,4,2019-10-01 00:00:00,6.1,19.5,False,-6.4,21,,71.4,6,3,2,0.93033886,40.5,1.2627897000821702,803,10,0,Y,1,803,2019,1569963735,1984,0.2805098,15,07h:26m,-,1814.59338,66.1,1,103268,34,-0.4,,771
772,6.515210869483173,10.4,10,2019-10-01 00:00:00,-11.2,28.6,False,17.3,21,,84,7,0,1,0.846146345,99.9,1.06067322995868,2034,10,0,N,1,2034,2019,1569963712,2036,-3.13094425,52,01h:02m,-,79.05392,2.2,1,103268,58,-2.8,,772
773,6.4845669389904,6.7,11,2019-10-01 00:00:00,-18.5,30,False,17.9,21,,81.9,8,0,1,0.8335183,98.4,1.0489506216731452,1899,10,0,N,1,1899,2019,1569963691,1930,-2.8491683,31,00h:40m,-,342.84964,10.2,1,103268,20,-2.9,,773
774,6.416333638361752,12.1,10,2019-10-01 00:00:00,-9,5.6,False,13.4,21,,76.1,9,6,0,0.934353054,93.2,1.16292683903799,1653,10,0,N,1,1653,2019,1569963653,1774,-3.53435349,53,01h:20m,-,642.042053,21.2,1,103268,40,-3.3,,774
775,6.343246761610239,11.5,10,2019-10-01 00:00:00,12.4,37.6,False,16.1,21,,76,10,6,0,0.922562361,94,1.19190190469883,2016,10,0,N,1,2016,2019,1569963633,2144,-0.58065623,33,01h:10m,-,729.615662,19.9,1,103268,50,-1.4,,775
776,4.5392625068996795,0,5,2019-10-01 00:00:00,3,-36.5,False,0,21,,77.9,11,6,0,0,0,0.6201084031735359,0,10,0,N,1,0,2019,1569963616,0,6.946013,16,0,-,2232.25415,90.0,1,103268,38,1.9,,776
777,6.3798753377814,-6.2,4,2019-10-01 00:00:00,5.7,12.6,False,-5.2,20,,70.1,12,3,59,0.888607144,37.7,1.2715990012766625,762,10,0,N,1,762,2019,1569963598,2022,0.119777769,58,07h:38m,-,1872.31848,67.9,1,103268,22,-0.2,,777
778,6.250070317899057,-7.1,3,2019-10-01 00:00:00,17.4,18.4,False,-0.8,20,,71.2,13,3,59,0.8449195,35.3,1.54383431993193,647,10,0,N,1,647,2019,1569963573,1834,-0.08519659,33,08h:46m,-,1716.39551,69.3,1,103268,14,0.1,,778
779,6.470246893036875,-5.2,4,2019-10-01 00:00:00,16.3,24.8,False,-4.3,20,,70.1,14,3,59,0.837416,32,1.2753676069254354,601,10,0,N,1,601,2019,1569963554,1880,0.27940926,14,07h:36m,-,1781.04993,71.4,1,103268,24,0.1,,779
780,6.3890766501313445,7.1,11,2019-10-01 00:00:00,9.8,15.4,False,18.4,20,,81.1,15,5,58,0.894240737,97.3,1.1500895161838316,1919,10,0,Y,1,1919,2019,1569963535,1972,-3.218183,55,00h:40m,-,451.597473,13.2,1,103268,20,-1.3,,780
781,6.498772253972622,7.8,11,2019-10-01 00:00:00,3.1,31.6,False,17.4,20,,80.5,16,0,58,0.8899513,97.8,1.13900557915911,1833,10,0,Y,1,1833,2019,1569963519,1873,-2.2726922,39,00h:46m,-,387.084839,11.9,1,103268,14,-1.9,,781
782,5.218494594546285,16.8,9,2019-10-01 00:00:00,5.2,27.6,False,3.9,20,,81.9,17,0,54,0.823690355,94.7,1.6092208882727874,1508,10,0,Y,1,1508,2019,1569963278,1593,-0.612063169,38,02h:32m,-,512.4131,18.8,1,103268,28,-2.5,,782
783,5.192822350412776,10.9,10,2019-10-01 00:00:00,8.8,7.2,False,17.1,20,,82.1,18,0,54,0.8935176,99.2,1.7763163904952763,1978,10,0,N,1,1978,2019,1569963265,1994,-2.35018325,25,01h:04m,-,251.457657,7.2,1,103268,56,-2.3,,783
784,5.247203780941629,-6.3,3,2019-10-01 00:00:00,-11,28,False,-1.3,20,,72.9,19,4,54,0.874351263,25.1,1.5170621939069846,600,10,0,N,1,600,2019,1569963242,2388,1.15023577,2,08h:50m,-,2311.17456,75.4,1,103268,10,-2.2,,784
785,5.061037835776768,0,2,2019-10-01 00:00:00,-25.6,31.7,False,0,20,,72.5,20,4,53,0,0,1.6512354158957046,0,10,0,N,1,0,2019,1569963221,0,1.97530091,41,0,-,-241.744843,-90.0,1,103268,34,-4.0,,785
786,5.3551115566962,-6.8,3,2019-10-01 00:00:00,-0.6,14.7,False,-1.7,20,,72.3,21,4,52,0.969208062,29.5,1.5650057011977063,668,10,0,Y,1,668,2019,1569963176,2266,0.4677509,56,08h:36m,-,2164.90723,72.9,1,103268,24,-1.1,,786
787,5.13552133326531,-1.6,0,2019-10-01 00:00:00,0.3,25,False,5.5,20,,70.8,22,4,52,0.9792668,27.2,1.7408574928035836,623,10,0,Y,1,623,2019,1569963162,2287,1.11192071,42,11h:40m,-,2200.764,74.2,1,103268,20,-1.7,,787
788,5.161199843803029,0,0,2019-10-01 00:00:00,-5.1,30.5,False,0,20,,71.5,23,4,52,0,0,1.6679489657898756,0,10,0,Y,1,0,2019,1569963149,0,1.73479772,29,0,-,-542.3041,-90.0,1,103268,46,-1.8,,788
789,5.228865591937377,12.9,10,2019-10-01 00:00:00,-6.4,24.2,False,13.1,20,,80,24,5,51,0.802807748,94.1,1.711581206669845,1790,10,0,Y,1,1790,2019,1569963103,1902,-0.3126981,43,01h:26m,-,644.1439,19.8,1,103268,34,-4.2,,789
790,4.851571300025307,15.8,10,2019-10-01 00:00:00,1.7,3.2,False,9.9,20,,79.7,25,5,51,0.7800722,94.5,1.8070160788621499,1764,10,0,N,1,1764,2019,1569963088,1868,-0.981850743,28,01h:52m,-,612.512146,19.1,1,103268,8,-3.6,,790
791,4.924186884125184,15.1,10,2019-10-01 00:00:00,17.5,31.6,False,9.8,20,,79,26,5,51,0.912032962,96.4,1.9690447241215567,1606,10,0,N,1,1606,2019,1569963072,1666,0.8394443,12,01h:52m,-,440.353516,15.3,1,103268,8,-2.1,,791
792,5.2485170683452,12.9,10,2019-10-01 00:00:00,4.6,51.5,False,10.6,20,,79.5,27,5,50,0.7932158,87,1.59581463497157,1629,10,0,N,1,1629,2019,1569963059,1872,1.345403,59,01h:40m,-,924.1815,29.6,1,103268,20,-3.1,,792
793,5.388683866458517,0,10,2019-10-01 00:00:00,25,27.6,False,0,20,,80.6,28,5,50,0,0,1.4616819871298932,0,10,0,N,1,0,2019,1569963023,0,-0.9827339,23,0,-,147.591583,90.0,1,103268,10,-0.6,,793
794,5.5140984335782806,12,10,2019-10-01 00:00:00,-6.7,37.1,False,14.2,20,,79.8,29,5,50,0.798979342,94.5,1.4886293296905382,1779,10,0,Y,1,1779,2019,1569963010,1883,-0.8519232,10,01h:18m,-,617.204468,19.1,1,103268,42,-3.7,,794
795,5.391891707670741,12.9,10,2019-10-01 00:00:00,-0.3,31.4,False,13.8,20,,80.3,30,5,49,0.943371534,95,1.3813970919947367,1742,10,0,Y,1,1742,2019,1569962991,1833,-0.5531861,51,01h:24m,-,571.2893,18.2,1,103268,36,-2.6,,795
796,5.2575993846319715,0,10,2019-10-01 00:00:00,18.6,55,False,0,20,,78.7,31,5,49,0,0,1.5667281355835265,0,10,0,N,1,0,2019,1569962969,0,1.94500721,29,0,-,637.988,90.0,1,103268,44,-1.8,,796
797,5.15335893171762,15.9,10,2019-10-01 00:00:00,-0.6,45.5,False,10.6,20,,80.2,32,0,48,0.8194265,98.5,1.7307898221846065,1757,10,0,N,1,1757,2019,1569962939,1784,0.8461856,59,01h:52m,-,312.270355,10.1,1,103268,8,-2.8,,797
798,0,0,12,2019-10-01 00:00:00,0,0,False,0,20,,0,33,0,48,0,0,0,0,10,0,N,1,0,2019,1569962923,0,0,43,0,-,0,-,1,103268,0,-,,798
799,4.9883300600757,-3.3,1,2019-10-01 00:00:00,2.3,33.4,False,0.9,20,,70.9,34,4,48,0.843807936,13,1.647439139643215,282,10,0,Y,1,282,2019,1569962901,2169,1.91604209,21,10h:02m,-,2150.80444,82.5,1,103268,58,-1.6,,799
800,5.085770250512523,-1.4,0,2019-10-01 00:00:00,-8.7,26.1,False,1,20,,73.2,35,4,48,0.934695959,9.5,1.8113405539343403,220,10,0,Y,1,220,2019,1569962888,2309,1.06861639,8,11h:10m,-,2298.26221,84.5,1,103268,50,-2.6,,800
801,5.013988491873231,17.6,9,2019-10-01 00:00:00,3.1,19.1,False,5.2,20,,75.3,36,6,47,0.8043284,97.6,1.7724469777597365,1532,10,0,Y,1,1532,2019,1569962876,1570,-0.3330483,56,02h:28m,-,-343.209381,-12.6,1,103268,32,-2.6,,801
802,0,0,12,2019-10-01 00:00:00,0,0,False,0,20,,0,37,6,47,0,0,0,0,10,0,N,1,0,2019,1569962854,0,0,34,0,-,0,-,1,103268,0,-,,802
803,4.882079567788215,15.7,10,2019-10-01 00:00:00,14.4,21.2,False,11,20,,79.5,38,5,47,0.828807354,96.6,1.93116962235795,1833,10,0,N,1,1833,2019,1569962842,1898,0.3751017,22,01h:48m,-,493.459778,15.1,1,103268,12,-2.3,,803
804,4.973366969501775,15.8,10,2019-10-01 00:00:00,-6,26.3,False,9.8,20,,78.8,39,5,47,0.901604354,95.9,1.8336725749656602,1733,10,0,Y,1,1733,2019,1569962828,1807,0.223513424,8,01h:54m,-,512.4188,16.5,1,103268,6,-4.2,,804
805,5.062746562813485,16.6,10,2019-10-01 00:00:00,-12.1,35.8,False,9.7,20,,77.6,40,5,46,0.836026847,97.1,1.8849509379044957,1811,10,0,N,1,1811,2019,1569962810,1864,1.33280218,50,01h:56m,-,441.903473,13.7,1,103268,4,-5.1,,805
806,5.174692625975769,13.3,10,2019-10-01 00:00:00,-7,29.8,False,9.8,20,,77.5,41,5,46,0.7864801,88.2,1.84411548836736,1523,10,0,Y,1,1523,2019,1569962794,1728,1.0452981,34,01h:44m,-,815.8275,28.2,1,103268,16,-4.4,,806
807,6.010298106248514,0,1,2019-10-15 00:00:00,8.8,34.8,False,0,20,,83.7,1,0,14,0,0,-1.974549743814964,0,10,0,Y,15,0,2019,1571170467,0,-2.6044066,27,0,-,206.679489,90.0,1,103455,30,3.9,,807
808,5.897107161194574,-12.9,1,2019-10-15 00:00:00,-11.2,30.8,False,14.7,20,,84.8,2,0,14,0.854618669,99,-2.16991437337701,2085,10,0,N,15,2085,2019,1571170448,2106,-1.5806396,8,10h:36m,-,-302.002838,-8.2,1,103455,24,1.9,,808
809,6.0634350485865,0,11,2019-10-15 00:00:00,-21,43.6,False,0,20,,83.3,3,3,13,0,0,-2.423792769432197,0,10,0,N,15,0,2019,1571170437,0,-2.749071,57,0,-,-1492.04126,-90.0,1,103455,44,2.0,,809
810,5.979941971031769,1.7,6,2019-10-15 00:00:00,7.9,26.5,False,-5,20,,71.9,4,3,13,0.8134856,20.8,-2.102374133773037,441,10,0,Y,15,441,2019,1571170420,2123,0.07934675,40,05h:14m,-,-2076.43628,-78.0,1,103455,46,2.6,,810
811,6.020728355608201,0,8,2019-10-15 00:00:00,19,10.3,False,0,20,,73.9,5,3,13,0,0,-2.043134392869344,0,10,0,N,15,0,2019,1571170399,0,-2.3528955,19,0,-,-2099.354,-90.0,1,103455,46,3.1,,811
812,5.974004602256341,-0.9,0,2019-10-15 00:00:00,-11,11.9,False,0.8,20,,74.4,6,3,13,0.8194274,5.3,-2.2534640880709347,112,10,0,N,15,112,2019,1571170383,2119,-1.89451838,3,11h:40m,-,-2115.89722,-87.0,1,103455,20,1.0,,812
813,5.979513722999623,-0.3,6,2019-10-15 00:00:00,9.4,18.8,False,-1.4,20,,74.2,7,3,12,0.7932136,2.2,-2.1384848096809432,47,10,0,Y,15,47,2019,1571170342,2124,-1.29902649,22,05h:10m,-,-2123.18262,-88.7,1,103455,50,2.8,,813
814,6.1068920696499305,0,1,2019-10-15 00:00:00,3.1,14.2,False,0,20,,74,8,3,11,0,0,-2.05685531808705,0,10,0,N,15,0,2019,1571170313,0,-2.29171014,53,0,-,-2138.052,-90.0,1,103455,8,2.0,,814
815,6.013233375281847,0,11,2019-10-15 00:00:00,14.4,25.4,False,0,20,,74.4,9,4,11,0,0,-2.2253650329101142,0,10,0,N,15,0,2019,1571170289,0,-0.8546901,29,0,-,-2083.27148,-90.0,1,103455,32,2.9,,815
816,5.975994103571701,-11.5,1,2019-10-15 00:00:00,8.2,12.6,False,16.3,20,,84.2,10,0,11,0.8920667,99,-2.05842618423117,2087,10,0,N,15,2087,2019,1571170273,2108,-3.51503921,13,10h:48m,-,302.603943,8.3,1,103455,12,4.4,,816
817,6.063705291369063,-11.2,1,2019-10-15 00:00:00,8.5,10.9,False,17.1,20,,84.8,11,0,10,0.860857248,99.1,-2.0687012268977067,2199,10,0,N,15,2199,2019,1571170259,2219,-4.30193758,59,10h:50m,-,298.67865,7.7,1,103455,10,4.2,,817
818,6.054196695554085,0,1,2019-10-15 00:00:00,14.5,43.3,False,0,20,,84.1,12,0,10,0,0,-2.142343077403343,0,10,0,N,15,0,2019,1571170243,0,-2.09520483,43,0,-,-178.080032,-90.0,1,103455,14,3.9,,818
819,5.978379274179001,0,1,2019-10-15 00:00:00,14.3,41.3,False,0,20,,85.1,13,0,10,0,0,-1.9563179163594302,0,10,0,N,15,0,2019,1571170214,0,-2.14999676,14,0,-,-153.085327,-90.0,1,103455,14,3.0,,819
820,5.831745054796012,-0.8,0,2019-10-15 00:00:00,-1.3,13.1,False,0.3,20,,76,14,4,9,0.793052554,6.4,-2.74884974171106,133,10,0,N,15,133,2019,1571170197,2067,-1.943751,57,11h:54m,-,-2062.96582,-86.3,1,103455,6,3.1,,820
821,5.736219989034015,9.6,10,2019-10-15 00:00:00,-11.9,13.6,False,12.1,20,,74.7,15,4,9,0.8499245,73.1,-2.3477610599990433,1524,10,0,N,15,1524,2019,1571170181,2084,-1.076365,41,01h:18m,-,1422.3324,43.0,1,103455,42,0.8,,821
822,5.8298270757904715,-0.8,0,2019-10-15 00:00:00,14.8,14.9,False,-0.4,20,,74.5,16,4,9,0.8035086,4.2,-2.31003937359,86,10,0,N,15,86,2019,1571170163,2026,-1.7408334,23,11h:36m,-,-2024.29749,-87.6,1,103455,24,3.7,,822
823,5.825407554786379,-0.7,0,2019-10-15 00:00:00,-1.8,15.6,False,1.6,20,,76.3,17,4,9,0.8847342,12.2,-2.2451370375333433,240,10,0,Y,15,240,2019,1571170148,1966,-1.45528781,8,11h:54m,-,-1950.89233,-83.0,1,103455,6,2.4,,823
824,5.805298565254501,-0.7,0,2019-10-15 00:00:00,8.4,16,False,1.2,20,,75.6,18,4,8,0.7533662,9.7,-2.2881077232941966,197,10,0,Y,15,197,2019,1571170132,2018,-1.819035,52,11h:58m,-,-2008.34485,-84.4,1,103455,2,2.4,,824
825,5.811179109882861,-3.4,1,2019-10-15 00:00:00,-6.7,9,False,4,20,,76.2,19,4,7,0.960698247,26.7,-2.4498531795767953,538,10,0,N,15,538,2019,1571170076,2017,-1.87968218,56,11h:00m,-,-1944.1084,-74.5,1,103455,0,2.1,,825
826,5.82923298130138,-1,1,2019-10-15 00:00:00,4,27.9,False,-0.1,20,,75.1,20,4,7,0.9455759,6.8,-2.36657119782291,141,10,0,Y,15,141,2019,1571170059,2072,0.146542355,39,10h:22m,-,-2067.59351,-86.1,1,103455,38,2.9,,826
827,5.807504667620058,0,10,2019-10-15 00:00:00,-6.3,14.4,False,0,20,,73.9,21,4,7,0,0,-2.3331950757249342,0,10,0,N,15,0,2019,1571170047,0,-2.09658241,27,0,-,-2146.25513,-90.0,1,103455,26,1.1,,827
828,5.940929110080082,0,1,2019-10-15 00:00:00,34.3,31.7,False,0,20,,76,22,6,6,0,0,-2.0218873291887545,0,10,0,N,15,0,2019,1571170015,0,-2.04433441,55,0,-,257.106537,90.0,1,103455,40,5.6,,828
829,6.057225042015381,0,1,2019-10-15 00:00:00,34.2,19.2,False,0,20,,76.3,23,6,6,0,0,-2.021731472889305,0,10,0,N,15,0,2019,1571169994,0,-3.34733057,34,0,-,47.72418,90.0,1,103455,54,6.0,,829
830,5.8066273054140005,-13.3,1,2019-10-15 00:00:00,-13,22.6,False,12,20,,77.5,24,6,6,0.8613583,98,-2.4514393081881303,1591,10,0,N,15,1591,2019,1571169973,1623,-1.37416446,13,10h:22m,-,321.522736,11.4,1,103455,38,3.2,,830
831,5.941794234753313,-14.7,1,2019-10-15 00:00:00,6.7,17.8,False,10.3,20,,75.4,25,0,5,0.8889468,98.9,-2.27426575148838,1517,10,0,Y,15,1517,2019,1571169958,1534,-1.96620321,58,10h:08m,-,230.5084,8.6,1,103455,52,4.4,,831
832,6.039365166660151,-14.4,1,2019-10-15 00:00:00,-13.9,37.1,False,14.4,20,,82.7,26,0,5,0.8000003,100,-2.3476706072430003,2128,10,0,N,15,2128,2019,1571169944,2129,-1.79300058,44,10h:28m,-,-56.36431,-1.5,1,103455,32,2.9,,832
833,5.914257587729829,0,1,2019-10-15 00:00:00,-9.8,37.1,False,0,20,,83.4,27,0,5,0,0,-2.472327533285497,0,10,0,Y,15,0,2019,1571169930,0,-1.82962072,30,0,-,28.19594,90.0,1,103455,38,2.2,,833
834,6.056966905532049,-13,1,2019-10-15 00:00:00,2.5,35.5,False,15.8,20,,82.4,28,0,5,0.840258658,100,-2.308793153115665,2137,10,0,Y,15,2137,2019,1571169916,2137,-1.72733772,16,10h:40m,-,-0.397724539,-0.0,1,103455,20,4.2,,834
835,6.2092486971021,0,1,2019-10-15 00:00:00,18.3,24.4,False,0,20,,82,29,0,5,0,0,-2.1532916699396702,0,10,0,N,15,0,2019,1571169904,0,-3.90551424,4,0,-,-171.24733,-90.0,1,103455,16,4.8,,835
836,6.107746630018683,0,1,2019-10-15 00:00:00,6.9,34,False,0,20,,81.5,30,0,4,0,0,-2.20138583011776,0,10,0,Y,15,0,2019,1571169888,0,-2.55921984,48,0,-,370.0727,90.0,1,103455,26,2.6,,836
837,5.946170711137918,-14.1,1,2019-10-10 00:00:00,-5.1,24.9,False,14.3,20,,84,31,0,18,0.898859859,99,-0.7017740496231271,2192,10,0,Y,10,2192,2019,1570738720,2215,-2.51294017,40,10h:28m,-,315.171265,8.2,1,103455,32,1.6,,837
838,5.875129339638858,-12.3,1,2019-10-10 00:00:00,-1.2,39,False,15.6,20,,82.6,32,0,18,0.7727173,99.4,-0.83286811150218,2118,10,0,Y,10,2118,2019,1570738701,2130,-1.94717813,21,10h:42m,-,-225.256058,-6.1,1,103455,18,2.1,,838
839,5.314355618314041,0,1,2019-10-10 00:00:00,10.5,49.2,False,0,20,,69.4,33,0,18,0,0,-0.5146201582625376,0,10,0,N,10,0,2019,1570738686,0,-4.53623343,6,0,-,153.078018,90.0,1,103455,8,2.2,,839
840,5.917365724217493,0,1,2019-10-10 00:00:00,-21.2,26.2,False,0,20,,83.2,34,0,17,0,0,-1.1658609860240772,0,10,0,N,10,0,2019,1570738668,0,-2.88307524,48,0,-,412.2699,90.0,1,103455,32,0.5,,840
841,5.972783572070757,0.9,7,2019-10-10 00:00:00,14.5,21.5,False,-1.2,20,,72.1,35,3,17,0.7630339,6.2,-0.9065837152887684,127,10,0,N,10,127,2019,1570738646,2051,-0.3199469,26,04h:14m,-,-2047.50793,-86.5,1,103455,46,1.2,,841
842,6.025150009158229,0,8,2019-10-10 00:00:00,24.8,13.4,False,0,20,,71.3,36,3,16,0,0,-0.7993754834985153,0,10,0,N,10,0,2019,1570738618,0,-1.22878647,58,0,-,-1984.71765,-90.0,1,103455,54,2.2,,842
843,5.89919882786442,-0.3,6,2019-10-10 00:00:00,1,5.6,False,-0.3,20,,71.3,37,3,16,0.8679564,0.5,-1.0024731773767777,9,10,0,N,10,9,2019,1570738599,2026,-0.819729447,39,05h:54m,-,-2025.81445,-89.7,1,103455,6,0.6,,843
844,5.754607882762753,0.3,11,2019-10-10 00:00:00,-6.6,26.6,False,1.4,20,,74.3,38,4,16,0.937560737,7.4,-1.1151842306977047,151,10,0,Y,10,151,2019,1570738573,2030,0.186068475,13,00h:18m,-,-2024.85132,-85.7,1,103455,42,0.4,,844
845,5.628533112229911,-0.5,0,2019-10-10 00:00:00,-12.2,18.6,False,1.7,20,,73.6,39,4,15,0.871331036,8.3,-1.2403980825940666,167,10,0,N,10,167,2019,1570738548,2014,0.233853489,48,11h:22m,-,-2007.53271,-85.2,1,103455,38,-0.1,,845
846,5.773616052082984,0,2,2019-10-10 00:00:00,15.5,46.2,False,0,20,,73.7,40,4,15,0,0,-1.1178827674472134,0,10,0,N,10,0,2019,1570738520,0,1.05296743,20,0,-,-614.4461,-90.0,1,103455,18,1.6,,846
847,5.680177961389776,0.6,9,2019-10-10 00:00:00,15,9.5,False,-0.3,20,,73.6,41,4,15,0.901696,4.8,-0.9634988170813161,97,10,0,N,10,97,2019,1570738506,2020,-0.8389203,6,02h:22m,-,-2017.28723,-87.2,1,103455,38,1.9,,847
848,5.678952600495525,1,7,2019-10-10 00:00:00,10.2,12.4,False,-1.6,20,,71.1,42,4,14,0.8918815,7.6,-1.1330887976540536,154,10,0,N,10,154,2019,1570738490,2037,-0.325442463,50,04h:24m,-,-2031.33447,-85.7,1,103455,36,1.6,,848
849,5.717753125488885,-15.4,1,2019-10-10 00:00:00,10.3,18.5,False,9.8,20,,76.1,43,6,14,0.8284367,100,-0.7909812118322127,1571,10,0,Y,10,1571,2019,1570738461,1571,-1.973286,21,10h:02m,-,2.89507365,0.1,1,103455,58,2.8,,849
850,5.813951649257154,-15.2,1,2019-10-10 00:00:00,15.3,39,False,10.7,20,,76.8,44,6,13,0.791549265,99.9,-0.7173242530588368,1590,10,0,N,10,1590,2019,1570738427,1592,-0.5810637,47,10h:08m,-,-66.9393845,-2.4,1,103455,52,3.2,,850
851,5.733910113702421,-14.6,1,2019-10-10 00:00:00,-13.4,16.4,False,10.6,20,,76.7,45,6,13,0.890327632,100,-0.9540205460695338,1571,10,0,N,10,1571,2019,1570738408,1571,-1.59183574,28,10h:12m,-,-22.7529812,-0.8,1,103455,48,1.5,,851
852,5.831694989179137,-14.4,1,2019-10-10 00:00:00,-0.4,19.2,False,11.1,20,,75.7,46,6,13,0.77747494,98,-1.0007824227810318,1586,10,0,Y,10,1586,2019,1570738392,1617,-2.34972525,12,10h:12m,-,318.8601,11.4,1,103455,48,1.9,,852
